Series Name,"Series Code","Country Name","Country Code","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
Individuals using the Internet (% of population),"IT.NET.USER.ZS","Virgin Islands (U.S.)","VIR","NA","0","NA","NA","NA","0.940645283","2.801957634","4.647185664","6.948368986","9.245220221","11.07460593","13.8150805419196","18.3757660397468","27.4944323774436","27.4290729887632","27.3770087880198","27.3443196733265","27.3326105376325","27.3393358364014","27.3617774210613","27.3965096846662","31.22","35.6","40.5479","45.3","50.07","54.839137296","59.60831579895","64.3774942980087","NA","NA"
Individuals using the Internet (% of population),"IT.NET.USER.ZS","West Bank and Gaza","PSE","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.11130620708969","1.83685483917877","3.10009223512517","4.13061635632919","4.40090482603223","16.005","18.41","21.176","24.358","32.23","37.4","41.08","43.4","46.6","53.67","57.42419241388","61.17838482746","65.2","64.3999937114499","NA"
Individuals using the Internet (% of population),"IT.NET.USER.ZS","Yemen, Rep.","YEM","NA","0","NA","NA","NA","NA","NA","0.000621081","0.015025295","0.023323243","0.056628675","0.0825003865143108","0.0908024587169292","0.518796032123435","0.604734100431821","0.881222988679516","1.04859793417826","1.24782404904485","5.01","6.89","9.96","12.35","14.905","17.4465","20","22.55","24.08540947","24.5792083636211","26.7183547662977","NA","NA"
Individuals using the Internet (% of population),"IT.NET.USER.ZS","Zambia","ZMB","NA","0","NA","NA","NA","0.006776105","0.008783623","0.009069176","0.009329658","0.030226183","0.147053172","0.191071642503428","0.233129556342332","0.477750906947484","0.980483039426114","2.01354953218533","2.85175226129009","4.15991339393107","4.87","5.55","6.31","10","11.5","13.4682","15.4","19","21","25.5065788475702","27.8525791041788","14.2999970950012","NA"
Individuals using the Internet (% of population),"IT.NET.USER.ZS","Zimbabwe","ZWE","NA","0","NA","NA","NA","0.00173928","0.00768354","0.016790484","0.033080327","0.081648476","0.161675528","0.401433535211582","0.799846045633137","1.1","1.8","2.1","2.4","2.4","3","3.5","4","6.4","8.4","12","15.5","16.3647399572904","22.7428181020497","23.11998904","27.0554876878336","NA","NA"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Last Updated: 04/09/2020,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
